FID,Street,City,State,County,Zip Code,Assessed_Hurricane,Times_Flooded,In_Flood_Zone,Flood_Zone,GlobalID,Flood_Hazard_Zone,x,y,zone_type,In Zone,Not in Zone
1193,Renata Ln,Myrtle Beach,SC,Horry County,29588,Matthew,1,Yes,AE,55b71bd0-2133-4d07-9bbc-9182d8960c6a,Yes,-79.02405902,33.68399102,,,
1194,Mill Creek Rd,Myrtle Beach,SC,Horry County,29588,Matthew,1,Yes,AE,f8e66bd5-ba31-4781-884c-430e850a2cd0,Yes,-79.02196702,33.68207696,,,
1195,Mill Creek Rd,Myrtle Beach,SC,Horry County,29588,"Matthew, Florence",2,Yes,AE,4b5223bb-b816-4e29-a76f-e75fe10f3992,Yes,-79.02043,33.68189001,,,
1196,Mill Creek Rd,Myrtle Beach,SC,Horry County,29588,"Matthew, Florence",2,Yes,AE,a3b68972-9c5d-45ad-8d59-de1789e0bace,Yes,-79.020991,33.68192499,,,
1197,Mill Creek Rd,Myrtle Beach,SC,Horry County,29588,"Matthew, Florence",2,Yes,AE,88a100b1-ad3f-4d57-ad5f-a6b4bc0b5678,Yes,-79.02132598,33.681983,,,
1198,Forestbrook Rd,Myrtle Beach,SC,Horry County,29588,"Matthew, Florence",2,No,X,7081eb9d-457f-4c00-bd5b-3127793f08d9,No,-79.00061299,33.69510797,,,
1199,El Duce Pl,Myrtle Beach,SC,Horry County,29588,Florence,1,Yes,AE,baedc395-42a4-49f3-895b-5e109da85057,Yes,-79.00189102,33.69172397,,,
1200,Earls Rd,Myrtle Beach,SC,Horry County,29588,"Matthew, Florence",2,Yes,AE,79618618-3e18-451c-b1e4-cbc655dfc536,Yes,-79.00136604,33.69220001,,,
1201,Earls Rd,Myrtle Beach,SC,Horry County,29588,"Matthew, Florence",2,Yes,AE,5aa3aad9-5e14-4fa3-be2e-34cd40b5e68a,Yes,-79.00110203,33.69231003,,,
1202,Earls Rd,Myrtle Beach,SC,Horry County,29588,Florence,1,No,X,6f26a275-9fd4-4fab-b23c-751693a5bf7d,Yes,-79.00061101,33.69312801,,,
1203,Rosewood Dr,Myrtle Beach,SC,Horry County,29588,"Joaquin, Matthew, Florence",3,Yes,AE,a3403c22-2ed6-43f5-a7bb-557030303bf2,Yes,-78.99322596,33.69165499,,,
1204,Rosewood Dr,Myrtle Beach,SC,Horry County,29588,Florence,1,Yes,AE,101e4310-2b7c-4242-85cc-eecd45f9b7a7,Yes,-78.993109,33.69231803,,,
1205,Rosewood Dr,Myrtle Beach,SC,Horry County,29588,"Joaquin, Matthew, Florence",3,Yes,AE,6e2cd639-40e9-4895-8e29-fae30e3cc395,Yes,-78.993367,33.69227199,,,
1206,Hillside Dr N,North Myrtle Beach,SC,Horry County,29582,"Joaquin, Matthew, Florence",3,No,X,0cdf0859-07fa-43fc-a87a-824b93ab5b9b,Yes,-78.67209001,33.82646702,,,
1207,Rosewood Dr,Myrtle Beach,SC,Horry County,29588,"Joaquin, Matthew, Florence",3,Yes,AE,147457cb-e1c8-4cba-b41b-9c1d123accdc,Yes,-78.99374096,33.69207497,,,
1208,Rosewood Dr,Myrtle Beach,SC,Horry County,29588,"Joaquin, Matthew, Florence",3,Yes,AE,a9ada77c-1b0a-4664-a3a0-0f3a8b61b5fe,Yes,-78.993897,33.691979,,,
1209,Rosewood Dr,Myrtle Beach,SC,Horry County,29588,"Joaquin, Matthew, Florence",3,Yes,AE,9680e8a5-a4c2-43f6-8d5b-e31599737e09,Yes,-78.994223,33.69179401,,,
1210,Rosewood Dr,Myrtle Beach,SC,Horry County,29588,"Joaquin, Matthew, Florence",3,Yes,AE,64b8a075-c382-432e-b34b-337e216ad678,Yes,-78.99435604,33.69167801,,,
1211,Rosewood Dr,Myrtle Beach,SC,Horry County,29588,"Joaquin, Matthew, Florence",3,Yes,AE,4dcbf9db-cd81-4354-b5ea-45942e98d552,Yes,-78.99455996,33.69161903,,,
1212,Ed Smith Ave,Myrtle Beach,SC,Horry County,29588,"Matthew, Florence",2,Yes,AE,9c2bad47-7ca9-49ae-9d28-55240ff40a8a,Yes,-78.99635901,33.69215098,,,
1213,Cayman Ct,Myrtle Beach,SC,Horry County,29577,"Matthew, Florence",2,No,X,81d0192a-8b50-4994-a3ce-24464438c937,No,-78.85874304,33.72778897,,,
1214,Ed Smith Ave,Myrtle Beach,SC,Horry County,29588,"Matthew, Florence",2,Yes,AE,eb89e41a-0d1c-485a-82a1-466d199ffac5,Yes,-78.99576496,33.69245802,,,
1215,Ed Smith Ave,Myrtle Beach,SC,Horry County,29588,"Matthew, Florence",2,Yes,AE,3fd74a36-87f6-43f1-b944-13c3df9f616a,Yes,-78.99431696,33.69321299,,,
1216,Ed Smith Ave,Myrtle Beach,SC,Horry County,29588,"Matthew, Florence",2,Yes,AE,7380f671-e4ec-48c5-9794-6563b797405d,Yes,-78.99404603,33.693658,,,
1217,Ed Smith Ave,Myrtle Beach,SC,Horry County,29588,"Matthew, Florence",2,Yes,AE,8f42cecb-4f02-48b4-8d31-ddcb741c9c9c,Yes,-78.99598002,33.69296402,,,
1218,Ed Smith Ave,Myrtle Beach,SC,Horry County,29588,"Matthew, Florence",2,Yes,AE,dcd01081-6b92-4487-b63d-0e718a07a0bc,Yes,-78.99719597,33.69171,,,
1219,Dutchman Dr,Conway,SC,Horry County,29527,"Matthew, Florence",2,No,X,57ab54da-2abc-4922-a434-a40db6ddf873,No,-79.13913904,33.757481,,,
1220,Earls Rd,Myrtle Beach,SC,Horry County,29588,Florence,1,Yes,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,34273067-bb74-4745-99d6-8c4dab3c911d,Yes,-79.000339,33.69319699,,,
1221,Earls Rd,Myrtle Beach,SC,Horry County,29588,Florence,1,Yes,AE,2667520b-4c69-4c0a-bc49-90304349ece0,Yes,-78.99974997,33.69358401,,,
1222,Roberta Ln,Myrtle Beach,SC,Horry County,29588,"Matthew, Florence",2,Yes,AE,96fb4fa0-f616-4b4c-a4e7-a432b2c54e83,Yes,-78.98993696,33.69639401,,,
1223,Roberta Ln,Myrtle Beach,SC,Horry County,29588,"Matthew, Florence",2,Yes,AE,95f28e69-53a3-489e-a06d-2dc83e83df9e,Yes,-78.99091397,33.69719999,,,
1224,Roberta Ln,Myrtle Beach,SC,Horry County,29588,"Matthew, Florence",2,Yes,AE,807afa7b-4a9c-4bc0-b289-be5628423717,Yes,-78.99073799,33.69756097,,,
1225,Riverwood Farms Rd,Myrtle Beach,SC,Horry County,29588,Florence,1,Yes,AE,2920070a-fc12-4009-8160-8e4cd9ecda6b,Yes,-78.98306799,33.70233203,,,
1226,Chapel Ln,Myrtle Beach,SC,Horry County,29588,Florence,1,Yes,AE,13dd414f-9fec-4189-90b2-1a95f72703de,Yes,-78.98935602,33.69680104,,,
1227,Chapel Ln,Myrtle Beach,SC,Horry County,29588,Florence,1,Yes,AE,b2ed5826-acfc-4e74-8e1a-ca895f836a9c,Yes,-78.98959802,33.69684498,,,
1228,Roberta Ln,Myrtle Beach,SC,Horry County,29588,"Matthew, Florence",2,Yes,AE,7f977619-eded-4da5-bb43-3efef74d8817,Yes,-78.99044397,33.69689999,,,
1229,W Oak Circle Dr,Myrtle Beach,SC,Horry County,29588,Florence,1,Yes,AE,952ebc44-635f-4ee6-86d4-6b4e5562dd49,Yes,-78.98574102,33.694825,,,
1230,Corbett Dr,Conway,SC,Horry County,29526,Florence,1,No,X,4a5e845c-77b7-4be2-9517-c35053c06497,No,-79.02285204,33.74615103,,,
1231,Luttie Rd,Myrtle Beach,SC,Horry County,29588,Matthew,1,No,X,8ef43042-a751-4345-8309-1fac6c705c1d,Yes,-78.98450997,33.69495699,,,
1232,Smith Blvd,Myrtle Beach,SC,Horry County,29588,Florence,1,Yes,AE,cfcbb49e-f07e-4bac-80b6-31b6b3206caf,Yes,-78.98459099,33.69593997,,,
1233,Smith Blvd,Myrtle Beach,SC,Horry County,29588,Florence,1,Yes,AE,270c426b-6cdd-4cf2-b973-a822b4cdaa61,Yes,-78.98417597,33.69699797,,,
1234,Smith Blvd,Myrtle Beach,SC,Horry County,29588,Florence,1,Yes,AE,6ad01a27-fbac-4425-9855-79c15b147297,Yes,-78.98447403,33.69683803,,,
1235,Smith Blvd,Myrtle Beach,SC,Horry County,29588,Florence,1,Yes,AE,3ce9d371-4909-43c2-a8d2-6dab0c2b9e98,Yes,-78.98474002,33.69669199,,,
1236,Smith Blvd,Myrtle Beach,SC,Horry County,29588,Florence,1,Yes,AE,f8154034-0b0b-40e0-a380-b11d7392d9c3,Yes,-78.98503503,33.69655201,,,
1237,Smith Blvd,Myrtle Beach,SC,Horry County,29588,Florence,1,Yes,AE,dae0268c-a1f0-4858-9dd9-c31250f68e23,Yes,-78.98531504,33.69640597,,,
1238,Smith Blvd,Myrtle Beach,SC,Horry County,29588,"Joaquin, Florence",2,Yes,AE,2c886841-73be-4a76-b968-2b56e5aa4c2c,Yes,-78.98559396,33.69626097,,,
1239,Smith Blvd,Myrtle Beach,SC,Horry County,29588,Florence,1,Yes,AE,8062a68b-4c46-4b9e-beb4-39e0978ddd92,Yes,-78.98615002,33.69596202,,,
1240,Smith Blvd,Myrtle Beach,SC,Horry County,29588,Florence,1,Yes,AE,e2f97707-7bef-4e27-ab91-2854aa7b6968,Yes,-78.98671299,33.69569699,,,
1241,Richardson St,Conway,SC,Horry County,29526,"Joaquin, Matthew, Florence",3,No,X,d859fe8c-7f42-4e8e-aa46-2820767a11aa,No,-79.07115104,33.85276802,,,
1242,Smith Blvd,Myrtle Beach,SC,Horry County,29588,"Joaquin, Matthew, Florence",3,Yes,AE,cac3e9b8-2f5d-440c-a845-4553f9cc6f44,Yes,-78.98726097,33.69537703,,,
1243,Smith Blvd,Myrtle Beach,SC,Horry County,29588,"Joaquin, Matthew, Florence",3,Yes,AE,ba5bfcc4-d776-4a6a-9c99-fd31ede5187d,Yes,-78.987842,33.69510303,,,
1244,Smith Blvd,Myrtle Beach,SC,Horry County,29588,"Joaquin, Matthew",2,Yes,AE,2ef1594c-cb85-4c0b-9f1d-f655e98fffe4,Yes,-78.98812101,33.69495602,,,
1245,Chapel Ln,Myrtle Beach,SC,Horry County,29588,"Matthew, Florence",2,Yes,AE,f8ff8ff8-e75b-4f20-b95f-ce9c35754b70,Yes,-78.98773896,33.69682099,,,
1246,Glenns Bay Rd,Myrtle Beach,SC,Horry County,29575,Florence,1,No,X,26c9e7fb-5a0e-4aab-ab57-64f42d399616,No,-78.988274,33.61836797,,,
1247,McMaster Dr,Myrtle Beach,SC,Horry County,29575,Florence,1,No,X,2df05f42-640a-4658-ba34-c97148d7ca04,Yes,-78.95029898,33.64582698,,,
1248,Pheasant Pointe Ct,Myrtle Beach,SC,Horry County,29588,Florence,1,Yes,AE,e4a59dcb-7288-4c6b-b692-692e71093603,Yes,-78.98637702,33.69177203,,,
1249,Pheasant Pointe Ct,Myrtle Beach,SC,Horry County,29588,Florence,1,Yes,AE,b4f3e445-0196-43b6-a91c-00274f188e3d,Yes,-78.98662703,33.691776,,,
1250,Pheasant Pointe Ct,Myrtle Beach,SC,Horry County,29588,Florence,1,Yes,AE,ad059d71-dbab-4379-a68b-2fc72029ff2e,Yes,-78.98718901,33.69190904,,,
1251,Pheasant Pointe Ct,Myrtle Beach,SC,Horry County,29588,Florence,1,Yes,AE,2f476d90-22d5-41fb-ac7a-fcd05209ea96,Yes,-78.98743704,33.69199798,,,
