Number,Street,City,State,County,Zip,Country,Latitude,Longitude,PIN,Assessed hurricanes (three),Number of assessed hurricanes
3788,Roberta Ln,Myrtle Beach,SC,Horry County,29588,US,33.6972,-78.990914,44004010016,"Matthew, Florence",2
3792,Roberta Ln,Myrtle Beach,SC,Horry County,29588,US,33.697561,-78.990738,44004010017,"Matthew, Florence",2
3685,Riverwood Farms Rd,Myrtle Beach,SC,Horry County,29588,US,33.702332,-78.983068,44004010020,Florence,1
3698,Chapel Ln,Myrtle Beach,SC,Horry County,29588,US,33.696801,-78.989356,44004010022,Florence,1
3702,Chapel Ln,Myrtle Beach,SC,Horry County,29588,US,33.696845,-78.989598,44004010023,Florence,1
3784,Roberta Ln,Myrtle Beach,SC,Horry County,29588,US,33.6969,-78.990444,44004010030,"Matthew, Florence",2
596,W Oak Circle Dr,Myrtle Beach,SC,Horry County,29588,US,33.694825,-78.985741,44004020001,Florence,1
1436,Corbett Dr,Conway,SC,Horry County,29526,US,33.746151,-79.022852,44004020006,Florence,1
811,Luttie Rd,Myrtle Beach,SC,Horry County,29588,US,33.694957,-78.98451,44004020009,Matthew,1
30,Smith Blvd,Myrtle Beach,SC,Horry County,29588,US,33.69594,-78.984591,44004020013,Florence,1
37,Smith Blvd,Myrtle Beach,SC,Horry County,29588,US,33.696998,-78.984176,44004020015,Florence,1
35,Smith Blvd,Myrtle Beach,SC,Horry County,29588,US,33.696838,-78.984474,44004020016,Florence,1
33,Smith Blvd,Myrtle Beach,SC,Horry County,29588,US,33.696692,-78.98474,44004020017,Florence,1
31,Smith Blvd,Myrtle Beach,SC,Horry County,29588,US,33.696552,-78.985035,44004020018,Florence,1
29,Smith Blvd,Myrtle Beach,SC,Horry County,29588,US,33.696406,-78.985315,44004020019,Florence,1
27,Smith Blvd,Myrtle Beach,SC,Horry County,29588,US,33.696261,-78.985594,44004020020,"Joaquin, Florence",2
23,Smith Blvd,Myrtle Beach,SC,Horry County,29588,US,33.695962,-78.98615,44004020022,Florence,1
17,Smith Blvd,Myrtle Beach,SC,Horry County,29588,US,33.695697,-78.986713,44004020024,Florence,1
1203,Richardson St,Conway,SC,Horry County,29526,US,33.852768,-79.071151,44004020025,"Joaquin, Matthew, Florence",3
13,Smith Blvd,Myrtle Beach,SC,Horry County,29588,US,33.695377,-78.987261,44004020026,"Joaquin, Matthew, Florence",3
9,Smith Blvd,Myrtle Beach,SC,Horry County,29588,US,33.695103,-78.987842,44004020028,"Joaquin, Matthew, Florence",3
7,Smith Blvd,Myrtle Beach,SC,Horry County,29588,US,33.694956,-78.988121,44004020029,"Joaquin, Matthew",2
3600,Chapel Ln,Myrtle Beach,SC,Horry County,29588,US,33.696821,-78.987739,44004020031,"Matthew, Florence",2
1625,Glenns Bay Rd,Myrtle Beach,SC,Horry County,29575,US,33.618368,-78.988274,44004020032,Florence,1
1440,McMaster Dr,Myrtle Beach,SC,Horry County,29575,US,33.645827,-78.950299,44004020033,Florence,1
1613,Pheasant Pointe Ct,Myrtle Beach,SC,Horry County,29588,US,33.691772,-78.986377,44004030024,Florence,1
1617,Pheasant Pointe Ct,Myrtle Beach,SC,Horry County,29588,US,33.691776,-78.986627,44004030025,Florence,1
1625,Pheasant Pointe Ct,Myrtle Beach,SC,Horry County,29588,US,33.691909,-78.987189,44004030027,Florence,1
1629,Pheasant Pointe Ct,Myrtle Beach,SC,Horry County,29588,US,33.691998,-78.987437,44004030028,Florence,1
1630,Pheasant Pointe Ct,Myrtle Beach,SC,Horry County,29588,US,33.692447,-78.987242,44004030030,Florence,1
1560,Burcale Rd,Myrtle Beach,SC,Horry County,29579,US,33.707233,-78.957062,44004030052,Florence,1
605,W Oak Circle Dr,Myrtle Beach,SC,Horry County,29588,US,33.694292,-78.98639,44004030054,Florence,1
609,W Oak Circle Dr,Myrtle Beach,SC,Horry County,29588,US,33.694203,-78.986581,44004030055,"Matthew, Florence",2
613,W Oak Circle Dr,Myrtle Beach,SC,Horry County,29588,US,33.694097,-78.986765,44004030056,"Matthew, Florence",2
617,W Oak Circle Dr,Myrtle Beach,SC,Horry County,29588,US,33.693965,-78.986963,44004030057,"Matthew, Florence",2
629,W Oak Circle Dr,Myrtle Beach,SC,Horry County,29588,US,33.693618,-78.987647,44004030060,"Matthew, Florence",2
633,W Oak Circle Dr,Myrtle Beach,SC,Horry County,29588,US,33.693523,-78.987857,44004030061,"Matthew, Florence",2
2056,Woodburn Dr,Myrtle Beach,SC,Horry County,29579,US,33.746768,-78.937016,44004030062,"Matthew, Florence",2
6,Smith Blvd,Myrtle Beach,SC,Horry County,29588,US,33.694151,-78.988006,44004030063,"Joaquin, Florence",2
3577,Marion Ln,Murrells Inlet,SC,Georgetown County,29576,US,33.569709,-79.017762,44004030068,"Matthew, Florence",2
16,Smith Blvd,Myrtle Beach,SC,Horry County,29588,US,33.694887,-78.986601,44004030078,"Matthew, Florence",2
644,W Oak Circle Dr,Myrtle Beach,SC,Horry County,29588,US,33.693468,-78.988895,44004040004,"Matthew, Florence",2
1566,Palmina Lp,Myrtle Beach,SC,Horry County,29588,US,33.642964,-79.034017,44004040005,"Matthew, Florence",2
654,W Oak Circle Dr,Myrtle Beach,SC,Horry County,29588,US,33.693216,-78.989398,44004040006,"Matthew, Florence",2
686,W Oak Circle Dr,Myrtle Beach,SC,Horry County,29588,US,33.693454,-78.989608,44004040008,"Matthew, Florence",2
3,Smith Blvd,Myrtle Beach,SC,Horry County,29588,US,33.694681,-78.988686,44004040012,"Joaquin, Matthew, Florence",3
689,W Oak Circle Dr,Myrtle Beach,SC,Horry County,29588,US,33.694022,-78.989711,44004040016,"Matthew, Florence",2
673,W Oak Circle Dr,Myrtle Beach,SC,Horry County,29588,US,33.693067,-78.990099,44004040021,"Matthew, Florence",2
669,W Oak Circle Dr,Myrtle Beach,SC,Horry County,29588,US,33.692898,-78.989951,44004040022,"Matthew, Florence",2
665,W Oak Circle Dr,Myrtle Beach,SC,Horry County,29588,US,33.692784,-78.989764,44004040023,"Matthew, Florence",2
661,W Oak Circle Dr,Myrtle Beach,SC,Horry County,29588,US,33.692764,-78.989522,44004040024,"Matthew, Florence",2
653,W Oak Circle Dr,Myrtle Beach,SC,Horry County,29588,US,33.692881,-78.989144,44004040026,"Matthew, Florence",2
649,W Oak Circle Dr,Myrtle Beach,SC,Horry County,29588,US,33.692989,-78.988956,44004040027,"Matthew, Florence",2
910,Shem Creek Cir,Myrtle Beach,SC,Horry County,29588,US,33.691501,-78.98892,44004040030,"Matthew, Florence",2
1052,Starcreek Cir,Myrtle Beach,SC,Horry County,29588,US,33.691597,-78.990406,44004040032,"Matthew, Florence",2
1048,Starcreek Cir,Myrtle Beach,SC,Horry County,29588,US,33.69171,-78.990847,44004040033,"Joaquin, Matthew, Florence",3
1056,Starcreek Cir,Myrtle Beach,SC,Horry County,29588,US,33.692296,-78.990591,44004040038,"Matthew, Florence",2
1065,Starcreek Cir,Myrtle Beach,SC,Horry County,29588,US,33.692497,-78.990566,44004040039,"Matthew, Florence",2
1068,Starcreek Cir,Myrtle Beach,SC,Horry County,29588,US,33.692702,-78.990591,44004040040,"Matthew, Florence",2
1088,Starcreek Cir,Myrtle Beach,SC,Horry County,29588,US,33.693077,-78.990864,44004040042,"Matthew, Florence",2
2523,Forestbrook Rd,Myrtle Beach,SC,Horry County,29588,US,33.707576,-78.982881,44004040043,Florence,1
,,Myrtle Beach,SC,Florence County,29588,US,33.671137,-79.02427,44004040045,"Matthew, Florence",2
1081,Starcreek Cir,Myrtle Beach,SC,Horry County,29588,US,33.692764,-78.991238,44004040051,"Joaquin, Matthew, Florence",3
1055,Starcreek Cir,Myrtle Beach,SC,Horry County,29588,US,33.692341,-78.991319,44004040052,"Joaquin, Matthew, Florence",3
1105,Rosetta Cir,Conway,SC,Horry County,29526,US,33.86242,-79.058041,44004040054,"Joaquin, Matthew, Florence",3
1063,Starcreek Cir,Myrtle Beach,SC,Horry County,29588,US,33.692151,-78.991835,44004040056,"Joaquin, Matthew, Florence",3
1057,Starcreek Cir,Myrtle Beach,SC,Horry County,29588,US,33.691732,-78.991743,44004040058,"Matthew, Florence",2
1053,Starcreek Cir,Myrtle Beach,SC,Horry County,29588,US,33.691624,-78.991653,44004040059,"Matthew, Florence",2
1049,Starcreek Cir,Myrtle Beach,SC,Horry County,29588,US,33.691618,-78.991329,44004040060,"Matthew, Florence",2
4687,Peachwood Ct,Myrtle Beach,SC,Horry County,29588,US,33.691608,-78.992058,44004040062,"Joaquin, Matthew, Florence",3
3624,Socastee Blvd,Myrtle Beach,SC,Horry County,29588,US,33.685648,-78.965083,44004040063,"Matthew, Florence",2
311,Sherrybrook Dr,Myrtle Beach,SC,Horry County,29588,US,33.674092,-78.982109,44005010001,Florence,1
5720,Rosewood Dr,Myrtle Beach,SC,Horry County,29588,US,33.689189,-78.992425,44005010002,Florence,1
5795,Dogwood Cir,Myrtle Beach,SC,Horry County,29588,US,33.68917,-78.99217,44005010003,Florence,1
940,Nottingham Lakes Rd,Conway,SC,Horry County,29526,US,33.748782,-79.018941,44005010026,Florence,1
5778,Dogwood Cir,Myrtle Beach,SC,Horry County,29588,US,33.689663,-78.991501,44005010027,Florence,1
5782,Dogwood Cir,Myrtle Beach,SC,Horry County,29588,US,33.689773,-78.99159,44005010028,Florence,1
1554,Platt Dr,Little River,SC,Horry County,29566,US,33.872916,-78.613142,44005010029,"Matthew, Florence",2
5790,Dogwood Cir,Myrtle Beach,SC,Horry County,29588,US,33.689749,-78.991918,44005010030,"Matthew, Florence",2
5794,Dogwood Cir,Myrtle Beach,SC,Horry County,29588,US,33.688971,-78.991431,44005010031,"Matthew, Florence",2
5798,Dogwood Cir,Myrtle Beach,SC,Horry County,29588,US,33.689731,-78.992081,44005010032,"Joaquin, Matthew, Florence",3
8037,Wacobee Dr,Myrtle Beach,SC,Horry County,29579,US,33.748385,-78.918154,44005010033,"Joaquin, Matthew, Florence",3
4687,Orangewood Ct,Myrtle Beach,SC,Horry County,29588,US,33.690049,-78.991925,44005010034,"Joaquin, Matthew, Florence",3
605,Collins St,Myrtle Beach,SC,Horry County,29577,US,33.686501,-78.892649,44005010035,Florence,1
4674,Orangewood Ct,Myrtle Beach,SC,Horry County,29588,US,33.690341,-78.991653,44005010036,"Joaquin, Matthew, Florence",3
5544,Creon St,Myrtle Beach,SC,Horry County,29588,US,33.687793,-78.966669,44005010039,"Joaquin, Matthew, Florence",3
2507,Forestbrook Rd,Myrtle Beach,SC,Horry County,29588,US,33.707986,-78.982465,44005010042,"Joaquin, Matthew, Florence",3
109,Dorman Cir,Myrtle Beach,SC,Horry County,29577,US,33.682846,-78.902577,44005010043,"Joaquin, Matthew, Florence",3
4681,Applewood Ct,Myrtle Beach,SC,Horry County,29588,US,33.690972,-78.99194,44005010045,"Joaquin, Matthew, Florence",3
4680,Applewood Ct,Myrtle Beach,SC,Horry County,29588,US,33.691187,-78.991927,44005010046,"Joaquin, Matthew, Florence",3
4688,Applewood Ct,Myrtle Beach,SC,Horry County,29588,US,33.691184,-78.992211,44005010047,"Joaquin, Matthew, Florence",3
5566,Creon St,Myrtle Beach,SC,Horry County,29588,US,33.688533,-78.966948,44005010048,"Matthew, Florence",2
1037,Starcreek Cir,Myrtle Beach,SC,Horry County,29588,US,33.690972,-78.991477,44005010050,Florence,1
1027,Starcreek Cir,Myrtle Beach,SC,Horry County,29588,US,33.690609,-78.991376,44005010052,Florence,1
513,Fox Hollow Rd,Murrells Inlet,SC,Horry County,29576,US,33.576093,-79.04127,44005010056,Florence,1
1940,Kay Ln,Myrtle Beach,SC,Horry County,29575,US,33.633798,-78.980883,44005010057,Florence,1
902,Shem Creek Cir,Myrtle Beach,SC,Horry County,29588,US,33.690724,-78.988556,44005010090,Florence,1
904,Shem Creek Cir,Myrtle Beach,SC,Horry County,29588,US,33.690895,-78.98871,44005010091,Florence,1
906,Shem Creek Cir,Myrtle Beach,SC,Horry County,29588,US,33.691137,-78.988741,44005010092,Florence,1
908,Shem Creek Cir,Myrtle Beach,SC,Horry County,29588,US,33.691353,-78.988729,44005010093,"Matthew, Florence",2
914,Shem Creek Cir,Myrtle Beach,SC,Horry County,29588,US,33.691376,-78.98937,44005010094,"Matthew, Florence",2
916,Shem Creek Cir,Myrtle Beach,SC,Horry County,29588,US,33.691154,-78.989418,44005010095,Florence,1
918,Shem Creek Cir,Myrtle Beach,SC,Horry County,29588,US,33.690907,-78.98946,44005010096,Florence,1
1724,Longleaf Dr,Myrtle Beach,SC,Horry County,29575,US,33.622042,-78.992149,44005010097,Florence,1
922,Shem Creek Cir,Myrtle Beach,SC,Horry County,29588,US,33.690741,-78.989954,44005010098,Florence,1
900,Shem Creek Cir,Myrtle Beach,SC,Horry County,29588,US,33.690612,-78.988371,44005020009,Florence,1
826,Shem Creek Cir,Myrtle Beach,SC,Horry County,29588,US,33.690069,-78.986459,44005020010,Florence,1
4098,Grousewood Dr,Myrtle Beach,SC,Horry County,29588,US,33.660696,-79.000171,44005020013,"Matthew, Florence",2
830,Shem Creek Cir,Myrtle Beach,SC,Horry County,29588,US,33.69045,-78.986875,44005020015,"Matthew, Florence",2
828,Shem Creek Cir,Myrtle Beach,SC,Horry County,29588,US,33.690307,-78.986662,44005020016,"Matthew, Florence",2
6090,Friendship Ln,Myrtle Beach,SC,Horry County,29588,US,33.655343,-79.014382,44005020018,Florence,1
817,Shem Creek Cir,Myrtle Beach,SC,Horry County,29588,US,33.689941,-78.986919,44005020037,Florence,1
819,Shem Creek Cir,Myrtle Beach,SC,Horry County,29588,US,33.690065,-78.987101,44005020038,Florence,1
244,Stonebrook Dr,Myrtle Beach,SC,Horry County,29588,US,33.688832,-78.986107,44005020053,Florence,1
1606,26th Ave N,North Myrtle Beach,SC,Horry County,29582,US,33.851894,-78.6465,44005020055,Florence,1
405,Foxbrook Dr,Myrtle Beach,SC,Horry County,29588,US,33.687574,-78.98499,44005030013,Matthew,1
5612,Dogwood Cir,Myrtle Beach,SC,Horry County,29588,US,33.684798,-78.991921,44005040080,Matthew,1
2401,River Rd,Myrtle Beach,SC,Horry County,29588,US,33.686953,-78.998543,44006010001,Florence,1
2375,River Rd,Myrtle Beach,SC,Horry County,29588,US,33.688494,-78.999869,44006010002,"Matthew, Florence",2
2403,River Rd,Myrtle Beach,SC,Horry County,29588,US,33.688999,-78.99925,44006010005,"Matthew, Florence",2
2407,River Rd,Myrtle Beach,SC,Horry County,29588,US,33.689275,-78.998738,44006010007,"Matthew, Florence",2
2415,River Rd,Myrtle Beach,SC,Horry County,29588,US,33.689861,-78.997572,44006010011,"Matthew, Florence",2
2417,River Rd,Myrtle Beach,SC,Horry County,29588,US,33.690014,-78.99732,44006010012,"Matthew, Florence",2
2419,River Rd,Myrtle Beach,SC,Horry County,29588,US,33.690142,-78.996883,44006010013,"Matthew, Florence",2
225,Prigden Rd,Loris,SC,Horry County,29569,US,34.103783,-79.00161,44006010015,"Matthew, Florence",2
3767,Ed Smith Ave,Myrtle Beach,SC,Horry County,29588,US,33.691303,-78.997972,44006010016,"Matthew, Florence",2
3777,Ed Smith Ave,Myrtle Beach,SC,Horry County,29588,US,33.691079,-78.998405,44006010018,"Matthew, Florence",2
3798,Ed Smith Ave,Myrtle Beach,SC,Horry County,29588,US,33.69144,-78.999002,44006010019,"Matthew, Florence",2
2125,Wilderness Rd,Conway,SC,Horry County,29526,US,33.823201,-79.001122,44006010023,"Matthew, Florence",2
3793,Ed Smith Ave,Myrtle Beach,SC,Horry County,29588,US,33.690665,-78.999209,44006010024,"Matthew, Florence",2
3791,Ed Smith Ave,Myrtle Beach,SC,Horry County,29588,US,33.690582,-78.999361,44006010025,"Matthew, Florence",2
3803,Ed Smith Ave,Myrtle Beach,SC,Horry County,29588,US,33.690531,-78.999574,44006010026,"Matthew, Florence",2
3817,Ed Smith Ave,Myrtle Beach,SC,Horry County,29588,US,33.690305,-79.000237,44006010028,"Matthew, Florence",2
5700,Rosewood Dr,Myrtle Beach,SC,Horry County,29588,US,33.688743,-78.992694,44006020001,Florence,1
5669,Rosewood Dr,Myrtle Beach,SC,Horry County,29588,US,33.688197,-78.993554,44006020005,Florence,1
5679,Rosewood Dr,Myrtle Beach,SC,Horry County,29588,US,33.68841,-78.993477,44006020006,Florence,1
5689,Rosewood Dr,Myrtle Beach,SC,Horry County,29588,US,33.688631,-78.993254,44006020007,Florence,1
4709,Cottonwood Dr,Myrtle Beach,SC,Horry County,29588,US,33.688693,-78.993475,44006020008,"Matthew, Florence",2
4719,Cottonwood Dr,Myrtle Beach,SC,Horry County,29588,US,33.688756,-78.993694,44006020009,"Matthew, Florence",2
4729,Cottonwood Dr,Myrtle Beach,SC,Horry County,29588,US,33.68882,-78.993916,44006020010,"Matthew, Florence",2
4749,Cottonwood Dr,Myrtle Beach,SC,Horry County,29588,US,33.688949,-78.99437,44006020012,"Matthew, Florence",2
4759,Cottonwood Dr,Myrtle Beach,SC,Horry County,29588,US,33.689013,-78.994588,44006020013,Florence,1
1406,Commerce Pl,Myrtle Beach,SC,Horry County,29577,US,33.705895,-78.903826,44006020014,"Matthew, Florence",2
4779,Cottonwood Dr,Myrtle Beach,SC,Horry County,29588,US,33.68914,-78.995036,44006020015,"Matthew, Florence",2
314,Sugar Mill Loop,Myrtle Beach,SC,Horry County,29588,US,33.706833,-78.994816,44006020016,"Matthew, Florence",2
4799,Cottonwood Dr,Myrtle Beach,SC,Horry County,29588,US,33.689264,-78.995475,44006020017,"Matthew, Florence",2
4809,Cottonwood Dr,Myrtle Beach,SC,Horry County,29588,US,33.689318,-78.995648,44006020018,"Matthew, Florence",2
4819,Cottonwood Dr,Myrtle Beach,SC,Horry County,29588,US,33.68934,-78.995884,44006020019,"Matthew, Florence",2
2421,River Rd,Myrtle Beach,SC,Horry County,29588,US,33.690277,-78.996329,44006020020,"Matthew, Florence",2
5930,Rosewood Dr,Myrtle Beach,SC,Horry County,29588,US,33.690053,-78.995791,44006020022,"Matthew, Florence",2
3740,Kingsley Dr,Myrtle Beach,SC,Horry County,29588,US,33.644279,-78.994991,44006020026,"Matthew, Florence",2
14,S Hollywood Dr,Surfside Beach,SC,Horry County,29575,US,33.608492,-78.977692,44006020027,"Matthew, Florence",2
5896,Rosewood Dr,Myrtle Beach,SC,Horry County,29588,US,33.691009,-78.99575,44006020028,"Joaquin, Matthew, Florence",3
5890,Rosewood Dr,Myrtle Beach,SC,Horry County,29588,US,33.691096,-78.995556,44006020029,"Matthew, Florence",2
5884,Rosewood Dr,Myrtle Beach,SC,Horry County,29588,US,33.691184,-78.995397,44006020030,"Matthew, Florence",2
5872,Rosewood Dr,Myrtle Beach,SC,Horry County,29588,US,33.691359,-78.995059,44006020032,"Matthew, Florence",2
5866,Rosewood Dr,Myrtle Beach,SC,Horry County,29588,US,33.691443,-78.99489,44006020033,"Joaquin, Matthew, Florence",3
5831,Rosewood Dr,Myrtle Beach,SC,Horry County,29588,US,33.691505,-78.993596,44006020035,"Joaquin, Matthew, Florence",3
5837,Rosewood Dr,Myrtle Beach,SC,Horry County,29588,US,33.691424,-78.993761,44006020036,"Joaquin, Matthew, Florence",3
5843,Rosewood Dr,Myrtle Beach,SC,Horry County,29588,US,33.691336,-78.993928,44006020037,"Joaquin, Matthew, Florence",3
5849,Rosewood Dr,Myrtle Beach,SC,Horry County,29588,US,33.691246,-78.994099,44006020038,"Joaquin, Florence",2
5855,Rosewood Dr,Myrtle Beach,SC,Horry County,29588,US,33.691154,-78.99427,44006020039,"Joaquin, Matthew, Florence",3
5861,Rosewood Dr,Myrtle Beach,SC,Horry County,29588,US,33.691067,-78.994438,44006020040,"Matthew, Florence",2
5867,Rosewood Dr,Myrtle Beach,SC,Horry County,29588,US,33.690983,-78.994607,44006020041,"Joaquin, Matthew, Florence",3
5873,Rosewood Dr,Myrtle Beach,SC,Horry County,29588,US,33.690897,-78.994774,44006020042,"Matthew, Florence",2
5879,Rosewood Dr,Myrtle Beach,SC,Horry County,29588,US,33.69081,-78.994943,44006020043,"Matthew, Florence",2
5885,Rosewood Dr,Myrtle Beach,SC,Horry County,29588,US,33.690746,-78.99511,44006020044,"Joaquin, Matthew, Florence",3
5895,Rosewood Dr,Myrtle Beach,SC,Horry County,29588,US,33.690669,-78.995331,44006020045,"Matthew, Florence",2
4798,White Pine Dr,Myrtle Beach,SC,Horry County,29588,US,33.690435,-78.99532,44006020046,"Matthew, Florence",2
494,Saluda River Rd,Myrtle Beach,SC,Horry County,29588,US,33.624689,-79.022092,44006020047,"Matthew, Florence",2
4770,Cottonwood Dr,Myrtle Beach,SC,Horry County,29588,US,33.689558,-78.994745,44006020051,"Matthew, Florence",2
4760,Cottonwood Dr,Myrtle Beach,SC,Horry County,29588,US,33.689496,-78.994521,44006020052,"Matthew, Florence",2
4750,Cottonwood Dr,Myrtle Beach,SC,Horry County,29588,US,33.689433,-78.994299,44006020053,"Matthew, Florence",2
4740,Cottonwood Dr,Myrtle Beach,SC,Horry County,29588,US,33.689371,-78.994073,44006020054,"Matthew, Florence",2
4730,Cottonwood Dr,Myrtle Beach,SC,Horry County,29588,US,33.689309,-78.99385,44006020055,"Matthew, Florence",2
4720,Cottonwood Dr,Myrtle Beach,SC,Horry County,29588,US,33.689248,-78.993629,44006020056,"Matthew, Florence",2
3449,Arrowhead Blvd,Myrtle Beach,SC,Horry County,29579,US,33.71407,-78.941613,44006020057,"Matthew, Florence",2
4700,Cottonwood Dr,Myrtle Beach,SC,Horry County,29588,US,33.689056,-78.99315,44006020058,"Matthew, Florence",2
5709,Rosewood Dr,Myrtle Beach,SC,Horry County,29588,US,33.689205,-78.993043,44006020059,"Matthew, Florence",2
5719,Rosewood Dr,Myrtle Beach,SC,Horry County,29588,US,33.689367,-78.992912,44006020060,"Matthew, Florence",2
5729,Rosewood Dr,Myrtle Beach,SC,Horry County,29588,US,33.689502,-78.992774,44006020061,"Matthew, Florence",2
